0,,,,,,,,,,
83000,,99.96964177,99.82758621,96.79365079,86.49122807,,,99.83164983,99.0234375,90.36458333
84000,,99.96964177,99.85632184,96.88888889,86.60818713,,,99.83164983,99.05598958,90.55989583
85000,,99.96964177,99.88505747,96.95238095,86.87134503,,,99.85970819,99.05598958,90.8203125
86000,,99.96964177,99.88505747,97.04761905,87.04678363,,,99.88776655,99.08854167,91.11328125
87000,,99.96964177,99.88505747,97.14285714,87.25146199,,,99.88776655,99.15364583,91.37369792
88000,,100,99.9137931,97.17460317,87.48538012,,,99.88776655,99.18619792,91.56901042
89000,,,99.9137931,97.20634921,87.80701754,,,99.88776655,99.21875,91.82942708
90000,,,99.9137931,97.36507937,87.95321637,,,99.88776655,99.31640625,92.1875
91000,,,99.9137931,97.3968254,88.21637427,,,99.91582492,99.4140625,92.35026042
92000,,,99.9137931,97.42857143,88.3625731,,,99.94388328,99.51171875,92.64322917
93000,,,99.9137931,97.46031746,88.59649123,,,99.97194164,99.54427083,92.96875
94000,,,99.9137931,97.52380952,88.88888889,,,99.97194164,99.57682292,93.19661458
95000,,,99.9137931,97.61904762,89.18128655,,,99.97194164,99.609375,93.52213542
96000,,,99.9137931,97.74603175,89.41520468,,,99.97194164,99.67447917,93.71744792
97000,,,99.9137931,97.80952381,89.67836257,,,99.97194164,99.67447917,93.88020833
98000,,,99.9137931,97.9047619,89.97076023,,,100,99.67447917,94.10807292
99000,,,99.9137931,98.03174603,90.14619883,,,,99.67447917,94.27083333
100000,,,99.9137931,98.12698413,90.38011696,,,,99.67447917,94.56380208
101000,,,99.94252874,98.25396825,90.52631579,,,,99.67447917,94.7265625
102000,,,99.94252874,98.31746032,90.76023392,,,,99.67447917,94.88932292
103000,,,99.94252874,98.38095238,90.99415205,,,,99.67447917,94.98697917
104000,,,99.94252874,98.47619048,91.11111111,,,,99.67447917,95.08463542
105000,,,99.94252874,98.53968254,91.22807018,,,,99.67447917,95.21484375
106000,,,99.94252874,98.6031746,91.4619883,,,,99.70703125,95.34505208
107000,,,100,98.63492063,91.66666667,,,,99.73958333,95.54036458
108000,,,,98.66666667,91.87134503,,,,99.73958333,95.73567708
109000,,,,98.6984127,92.01754386,,,,99.73958333,95.8984375
110000,,,,98.6984127,92.10526316,,,,99.73958333,96.06119792
111000,,,,98.76190476,92.19298246,,,,99.73958333,96.22395833
112000,,,,98.82539683,92.51461988,,,,99.73958333,96.41927083
113000,,,,98.95238095,92.71929825,,,,99.73958333,96.61458333
114000,,,,99.07936508,93.01169591,,,,99.73958333,96.80989583
115000,,,,99.14285714,93.15789474,,,,99.73958333,96.94010417
116000,,,,99.17460317,93.39181287,,,,99.73958333,97.03776042
117000,,,,99.26984127,93.5380117,,,,99.73958333,97.29817708
118000,,,,99.36507937,93.68421053,,,,99.73958333,97.36328125
119000,,,,99.42857143,93.91812865,,,,99.73958333,97.49348958
120000,,,,99.46031746,94.06432749,,,,99.73958333,97.65625
121000,,,,99.46031746,94.12280702,,,,99.73958333,97.81901042
122000,,,,99.49206349,94.35672515,,,,99.73958333,97.94921875
123000,,,,99.55555556,94.50292398,,,,99.73958333,97.98177083
124000,,,,99.61904762,94.64912281,,,,99.73958333,98.07942708
125000,,,,99.68253968,94.76608187,,,,99.73958333,98.17708333
126000,,,,99.71428571,94.85380117,,,,99.73958333,98.27473958
127000,,,,99.74603175,94.97076023,,,,99.73958333,98.30729167
128000,,,,99.74603175,95.20467836,,,,99.73958333,98.37239583
129000,,,,99.74603175,95.32163743,,,,99.73958333,98.4375
130000,,,,99.74603175,95.46783626,,,,99.77213542,98.47005208
131000,,,,99.80952381,95.46783626,,,,99.86979167,98.50260417
132000,,,,99.84126984,95.58479532,,,,99.86979167,98.53515625
133000,,,,99.84126984,95.64327485,,,,99.86979167,98.53515625
134000,,,,99.84126984,95.76023392,,,,99.86979167,98.56770833
135000,,,,99.87301587,95.93567251,,,,99.86979167,98.56770833
136000,,,,99.87301587,96.08187135,,,,99.86979167,98.56770833
137000,,,,99.87301587,96.16959064,,,,99.90234375,98.60026042
138000,,,,99.87301587,96.19883041,,,,99.93489583,98.60026042
139000,,,,99.87301587,96.25730994,,,,99.93489583,98.60026042
140000,,,,99.87301587,96.37426901,,,,99.93489583,98.60026042
141000,,,,99.9047619,96.5497076,,,,99.93489583,98.60026042
142000,,,,99.93650794,96.7251462,,,,99.93489583,98.60026042
143000,,,,99.96825397,96.84210526,,,,99.93489583,98.60026042
144000,,,,99.96825397,96.92982456,,,,99.93489583,98.6328125
145000,,,,99.96825397,96.92982456,,,,99.93489583,98.6328125
146000,,,,100,96.95906433,,,,99.93489583,98.66536458
147000,,,,,96.98830409,,,,99.93489583,98.69791667
148000,,,,,97.07602339,,,,100,98.69791667
149000,,,,,97.19298246,,,,,98.69791667
150000,,,,,97.28070175,,,,,98.69791667
151000,,,,,97.30994152,,,,,98.69791667
152000,,,,,97.39766082,,,,,98.69791667
153000,,,,,97.48538012,,,,,98.69791667
154000,,,,,97.57309942,,,,,98.69791667
155000,,,,,97.66081871,,,,,98.69791667
156000,,,,,97.74853801,,,,,98.69791667
157000,,,,,97.77777778,,,,,98.69791667
158000,,,,,97.83625731,,,,,98.69791667
159000,,,,,97.92397661,,,,,98.69791667
160000,,,,,97.92397661,,,,,98.69791667
161000,,,,,97.98245614,,,,,98.69791667
162000,,,,,98.04093567,,,,,98.69791667
163000,,,,,98.0994152,,,,,98.69791667
164000,,,,,98.15789474,,,,,98.69791667
165000,,,,,98.24561404,,,,,98.69791667
166000,,,,,98.2748538,,,,,98.69791667
167000,,,,,98.33333333,,,,,98.69791667
168000,,,,,98.42105263,,,,,98.69791667
169000,,,,,98.50877193,,,,,98.69791667
170000,,,,,98.5380117,,,,,98.69791667
171000,,,,,98.56725146,,,,,98.69791667
172000,,,,,98.59649123,,,,,98.69791667
173000,,,,,98.65497076,,,,,98.69791667
174000,,,,,98.74269006,,,,,98.69791667
175000,,,,,98.77192982,,,,,98.69791667
176000,,,,,98.77192982,,,,,98.69791667
177000,,,,,98.85964912,,,,,98.69791667
178000,,,,,98.91812865,,,,,98.73046875
179000,,,,,98.94736842,,,,,98.76302083
180000,,,,,98.97660819,,,,,98.79557292
181000,,,,,99.00584795,,,,,98.828125
182000,,,,,99.03508772,,,,,98.89322917
183000,,,,,99.09356725,,,,,98.95833333
184000,,,,,99.15204678,,,,,99.0234375
185000,,,,,99.21052632,,,,,99.05598958
186000,,,,,99.21052632,,,,,99.05598958
187000,,,,,99.23976608,,,,,99.08854167
188000,,,,,99.23976608,,,,,99.12109375
189000,,,,,99.23976608,,,,,99.15364583
190000,,,,,99.26900585,,,,,99.18619792
191000,,,,,99.29824561,,,,,99.21875
192000,,,,,99.32748538,,,,,99.21875
193000,,,,,99.32748538,,,,,99.25130208
194000,,,,,99.32748538,,,,,99.25130208
195000,,,,,99.32748538,,,,,99.28385417
196000,,,,,99.35672515,,,,,99.31640625
197000,,,,,99.35672515,,,,,99.31640625
198000,,,,,99.38596491,,,,,99.34895833
199000,,,,,99.38596491,,,,,99.34895833
200000,,,,,99.38596491,,,,,99.34895833
201000,,,,,99.38596491,,,,,99.34895833
202000,,,,,99.38596491,,,,,99.34895833
203000,,,,,99.41520468,,,,,99.34895833
204000,,,,,99.41520468,,,,,99.34895833
205000,,,,,99.44444444,,,,,99.34895833
206000,,,,,99.47368421,,,,,99.34895833
207000,,,,,99.50292398,,,,,99.34895833
208000,,,,,99.53216374,,,,,99.34895833
209000,,,,,99.53216374,,,,,99.34895833
210000,,,,,99.53216374,,,,,99.34895833
211000,,,,,99.56140351,,,,,99.34895833
212000,,,,,99.59064327,,,,,99.34895833
213000,,,,,99.61988304,,,,,99.34895833
214000,,,,,99.64912281,,,,,99.34895833
215000,,,,,99.67836257,,,,,99.34895833
216000,,,,,99.67836257,,,,,99.34895833
217000,,,,,99.67836257,,,,,99.34895833
218000,,,,,99.67836257,,,,,99.34895833
219000,,,,,99.67836257,,,,,99.38151042
220000,,,,,99.70760234,,,,,99.38151042
221000,,,,,99.70760234,,,,,99.4140625
222000,,,,,99.73684211,,,,,99.4140625
223000,,,,,99.73684211,,,,,99.4140625
224000,,,,,99.73684211,,,,,99.4140625
225000,,,,,99.76608187,,,,,99.4140625
226000,,,,,99.79532164,,,,,99.4140625
227000,,,,,99.8245614,,,,,99.44661458
228000,,,,,99.8245614,,,,,99.47916667
229000,,,,,99.8245614,,,,,99.47916667
230000,,,,,99.85380117,,,,,99.47916667
231000,,,,,99.88304094,,,,,99.47916667
232000,,,,,99.88304094,,,,,99.51171875
233000,,,,,99.9122807,,,,,99.57682292
234000,,,,,99.94152047,,,,,99.609375
235000,,,,,99.94152047,,,,,99.609375
236000,,,,,99.94152047,,,,,99.64192708
237000,,,,,99.94152047,,,,,99.70703125
238000,,,,,99.97076023,,,,,99.77213542
239000,,,,,99.97076023,,,,,99.8046875
240000,,,,,99.97076023,,,,,99.86979167
241000,,,,,100,,,,,99.86979167
242000,,,,,,,,,,99.86979167
243000,,,,,,,,,,99.93489583
244000,,,,,,,,,,100
245000,,,,,,,,,,
246000,,,,,,,,,,
247000,,,,,,,,,,
248000,,,,,,,,,,
249000,,,,,,,,,,
250000,,,,,,,,,,
251000,,,,,,,,,,
252000,,,,,,,,,,
253000,,,,,,,,,,
254000,,,,,,,,,,
255000,,,,,,,,,,
256000,,,,,,,,,,
257000,,,,,,,,,,
258000,,,,,,,,,,
259000,,,,,,,,,,
260000,,,,,,,,,,
261000,,,,,,,,,,
262000,,,,,,,,,,
263000,,,,,,,,,,
264000,,,,,,,,,,
265000,,,,,,,,,,
266000,,,,,,,,,,
267000,,,,,,,,,,
268000,,,,,,,,,,
269000,,,,,,,,,,
270000,,,,,,,,,,
271000,,,,,,,,,,
272000,,,,,,,,,,
273000,,,,,,,,,,
274000,,,,,,,,,,
275000,,,,,,,,,,
276000,,,,,,,,,,
277000,,,,,,,,,,
278000,,,,,,,,,,
279000,,,,,,,,,,
280000,,,,,,,,,,
281000,,,,,,,,,,
282000,,,,,,,,,,
283000,,,,,,,,,,
284000,,,,,,,,,,
285000,,,,,,,,,,
286000,,,,,,,,,,
287000,,,,,,,,,,
288000,,,,,,,,,,
289000,,,,,,,,,,
290000,,,,,,,,,,
291000,,,,,,,,,,
292000,,,,,,,,,,
293000,,,,,,,,,,
294000,,,,,,,,,,
295000,,,,,,,,,,
296000,,,,,,,,,,
297000,,,,,,,,,,
298000,,,,,,,,,,
299000,,,,,,,,,,
300000,,,,,,,,,,
301000,,,,,,,,,,
302000,,,,,,,,,,
303000,,,,,,,,,,
